as.character(peaks$V1)	start	end	peak	peak_rep1	peak_rep2	fold_rep1	fold_rep2
gi|15896971|ref|NC_002754.1|	2179812	2179813	TFEb.expon.peak1041	TFEb.expon_r1_peak_1240	TFEb.expon_r2_peak_1255	3.14544	3.4412
gi|15896971|ref|NC_002754.1|	2181939	2181940	TFEb.expon.peak1042	TFEb.expon_r1_peak_1242	TFEb.expon_r2_peak_1257	2.11356	2.14255
gi|15896971|ref|NC_002754.1|	2184210	2184211	TFEb.expon.peak1043	TFEb.expon_r1_peak_1243	TFEb.expon_r2_peak_1258	2.33132	2.38706
gi|15896971|ref|NC_002754.1|	2186514	2186515	TFEb.expon.peak1044	TFEb.expon_r1_peak_1244a	TFEb.expon_r2_peak_1259	1.57358	1.71144
gi|15896971|ref|NC_002754.1|	2187096	2187097	TFEb.expon.peak1045	TFEb.expon_r1_peak_1245	TFEb.expon_r2_peak_1260	3.16793	3.68956
gi|15896971|ref|NC_002754.1|	2188266	2188267	TFEb.expon.peak1046	TFEb.expon_r1_peak_1246	TFEb.expon_r2_peak_1261	3.18969	3.85537
gi|15896971|ref|NC_002754.1|	2189108	2189109	TFEb.expon.peak1047	TFEb.expon_r1_peak_1247a	TFEb.expon_r2_peak_1262	5.27474	5.3189
gi|15896971|ref|NC_002754.1|	2189536	2189537	TFEb.expon.peak1048	TFEb.expon_r1_peak_1247c	TFEb.expon_r2_peak_1263	2.98768	3.25744
gi|15896971|ref|NC_002754.1|	2189924	2189925	TFEb.expon.peak1049	TFEb.expon_r1_peak_1248	TFEb.expon_r2_peak_1264a	2.64855	3.22446
gi|15896971|ref|NC_002754.1|	2192001	2192002	TFEb.expon.peak1050	TFEb.expon_r1_peak_1250b	TFEb.expon_r2_peak_1266b	9.96333	10.51448
gi|15896971|ref|NC_002754.1|	2196594	2196595	TFEb.expon.peak1051	TFEb.expon_r1_peak_1251	TFEb.expon_r2_peak_1267	6.85006	7.39725
gi|15896971|ref|NC_002754.1|	2199059	2199060	TFEb.expon.peak1052	TFEb.expon_r1_peak_1253	TFEb.expon_r2_peak_1268	2.39	2.68254
gi|15896971|ref|NC_002754.1|	2200094	2200095	TFEb.expon.peak1053	TFEb.expon_r1_peak_1254	TFEb.expon_r2_peak_1269	2.70933	2.81095
gi|15896971|ref|NC_002754.1|	2201949	2201950	TFEb.expon.peak1054	TFEb.expon_r1_peak_1255	TFEb.expon_r2_peak_1270	7.40799	7.69655
gi|15896971|ref|NC_002754.1|	2205353	2205354	TFEb.expon.peak1055	TFEb.expon_r1_peak_1256a	TFEb.expon_r2_peak_1271a	2.15723	2.18327
gi|15896971|ref|NC_002754.1|	2205814	2205815	TFEb.expon.peak1056	TFEb.expon_r1_peak_1256c	TFEb.expon_r2_peak_1272	4.48987	3.55132
gi|15896971|ref|NC_002754.1|	2206936	2206937	TFEb.expon.peak1057	TFEb.expon_r1_peak_1257	TFEb.expon_r2_peak_1273	6.2775	6.30661
gi|15896971|ref|NC_002754.1|	2211032	2211033	TFEb.expon.peak1058	TFEb.expon_r1_peak_1259a	TFEb.expon_r2_peak_1275a	2.33872	2.34077
gi|15896971|ref|NC_002754.1|	2211241	2211242	TFEb.expon.peak1059	TFEb.expon_r1_peak_1259b	TFEb.expon_r2_peak_1275b	6.23788	6.12235
gi|15896971|ref|NC_002754.1|	2215946	2215947	TFEb.expon.peak1060	TFEb.expon_r1_peak_1261	TFEb.expon_r2_peak_1278	2.47657	2.86141
gi|15896971|ref|NC_002754.1|	2216652	2216653	TFEb.expon.peak1061	TFEb.expon_r1_peak_1262	TFEb.expon_r2_peak_1279	1.87332	2.03085
gi|15896971|ref|NC_002754.1|	2218506	2218507	TFEb.expon.peak1062	TFEb.expon_r1_peak_1263	TFEb.expon_r2_peak_1280b	3.05878	3.24978
gi|15896971|ref|NC_002754.1|	2219780	2219781	TFEb.expon.peak1063	TFEb.expon_r1_peak_1264	TFEb.expon_r2_peak_1281	2.86589	2.98413
gi|15896971|ref|NC_002754.1|	2220420	2220421	TFEb.expon.peak1064	TFEb.expon_r1_peak_1265	TFEb.expon_r2_peak_1282	2.37092	2.76388
gi|15896971|ref|NC_002754.1|	2222090	2222091	TFEb.expon.peak1065	TFEb.expon_r1_peak_1266b	TFEb.expon_r2_peak_1283	1.77087	1.80884
gi|15896971|ref|NC_002754.1|	2226639	2226640	TFEb.expon.peak1066	TFEb.expon_r1_peak_1268	TFEb.expon_r2_peak_1286	3.99544	3.45603
gi|15896971|ref|NC_002754.1|	2227078	2227079	TFEb.expon.peak1067	TFEb.expon_r1_peak_1269a	TFEb.expon_r2_peak_1287	2.45873	2.45266
gi|15896971|ref|NC_002754.1|	2228367	2228368	TFEb.expon.peak1068	TFEb.expon_r1_peak_1270	TFEb.expon_r2_peak_1288	2.97097	2.77458
gi|15896971|ref|NC_002754.1|	2229615	2229616	TFEb.expon.peak1069	TFEb.expon_r1_peak_1271	TFEb.expon_r2_peak_1289	2.07822	2.17674
gi|15896971|ref|NC_002754.1|	2231457	2231458	TFEb.expon.peak1070	TFEb.expon_r1_peak_1273a	TFEb.expon_r2_peak_1291a	9.76176	10.16322
gi|15896971|ref|NC_002754.1|	2231620	2231621	TFEb.expon.peak1071	TFEb.expon_r1_peak_1273b	TFEb.expon_r2_peak_1291b	15.68907	15.03789
gi|15896971|ref|NC_002754.1|	2237918	2237919	TFEb.expon.peak1072	TFEb.expon_r1_peak_1274	TFEb.expon_r2_peak_1292	6.14684	5.7331
gi|15896971|ref|NC_002754.1|	2240664	2240665	TFEb.expon.peak1073	TFEb.expon_r1_peak_1275	TFEb.expon_r2_peak_1293	2.57601	2.54917
gi|15896971|ref|NC_002754.1|	2244149	2244150	TFEb.expon.peak1074	TFEb.expon_r1_peak_1277a	TFEb.expon_r2_peak_1295a	8.37686	9.13531
gi|15896971|ref|NC_002754.1|	2244501	2244502	TFEb.expon.peak1075	TFEb.expon_r1_peak_1277b	TFEb.expon_r2_peak_1295b	4.73083	4.98082
gi|15896971|ref|NC_002754.1|	2246669	2246670	TFEb.expon.peak1076	TFEb.expon_r1_peak_1278	TFEb.expon_r2_peak_1296	4.79395	4.30943
gi|15896971|ref|NC_002754.1|	2247548	2247549	TFEb.expon.peak1077	TFEb.expon_r1_peak_1279	TFEb.expon_r2_peak_1297	2.78558	2.86169
gi|15896971|ref|NC_002754.1|	2249284	2249285	TFEb.expon.peak1078	TFEb.expon_r1_peak_1280	TFEb.expon_r2_peak_1298	2.50011	2.41609
gi|15896971|ref|NC_002754.1|	2251719	2251720	TFEb.expon.peak1079	TFEb.expon_r1_peak_1281b	TFEb.expon_r2_peak_1299b	2.70396	2.78001
gi|15896971|ref|NC_002754.1|	2255382	2255383	TFEb.expon.peak1080	TFEb.expon_r1_peak_1283	TFEb.expon_r2_peak_1301	2.85761	2.64405
gi|15896971|ref|NC_002754.1|	2259377	2259378	TFEb.expon.peak1081	TFEb.expon_r1_peak_1286	TFEb.expon_r2_peak_1304	2.75323	3.19299
gi|15896971|ref|NC_002754.1|	2276654	2276655	TFEb.expon.peak1082	TFEb.expon_r1_peak_1288	TFEb.expon_r2_peak_1306	3.56163	3.63655
gi|15896971|ref|NC_002754.1|	2277793	2277794	TFEb.expon.peak1083	TFEb.expon_r1_peak_1289	TFEb.expon_r2_peak_1307	2.55302	2.53183
gi|15896971|ref|NC_002754.1|	2278131	2278132	TFEb.expon.peak1084	TFEb.expon_r1_peak_1290	TFEb.expon_r2_peak_1308	4.58086	4.30749
gi|15896971|ref|NC_002754.1|	2283286	2283287	TFEb.expon.peak1085	TFEb.expon_r1_peak_1291	TFEb.expon_r2_peak_1309	2.82047	3.11988
gi|15896971|ref|NC_002754.1|	2284307	2284308	TFEb.expon.peak1086	TFEb.expon_r1_peak_1292	TFEb.expon_r2_peak_1310	2.86806	2.86992
gi|15896971|ref|NC_002754.1|	2291163	2291164	TFEb.expon.peak1087	TFEb.expon_r1_peak_1293b	TFEb.expon_r2_peak_1311b	2.142	2.23022
gi|15896971|ref|NC_002754.1|	2293541	2293542	TFEb.expon.peak1088	TFEb.expon_r1_peak_1294	TFEb.expon_r2_peak_1312	2.88801	2.75342
gi|15896971|ref|NC_002754.1|	2296596	2296597	TFEb.expon.peak1089	TFEb.expon_r1_peak_1295	TFEb.expon_r2_peak_1313	3.57924	3.44445
gi|15896971|ref|NC_002754.1|	2305568	2305569	TFEb.expon.peak1090	TFEb.expon_r1_peak_1300	TFEb.expon_r2_peak_1317	7.5268	7.52585
gi|15896971|ref|NC_002754.1|	2308115	2308116	TFEb.expon.peak1091	TFEb.expon_r1_peak_1302	TFEb.expon_r2_peak_1319	2.41238	3.01345
gi|15896971|ref|NC_002754.1|	2308739	2308740	TFEb.expon.peak1092	TFEb.expon_r1_peak_1303	TFEb.expon_r2_peak_1320	2.28079	2.50519
gi|15896971|ref|NC_002754.1|	2310713	2310714	TFEb.expon.peak1093	TFEb.expon_r1_peak_1304	TFEb.expon_r2_peak_1321	3.82789	3.86961
gi|15896971|ref|NC_002754.1|	2311553	2311554	TFEb.expon.peak1094	TFEb.expon_r1_peak_1305	TFEb.expon_r2_peak_1322	6.57921	7.67063
gi|15896971|ref|NC_002754.1|	2313923	2313924	TFEb.expon.peak1095	TFEb.expon_r1_peak_1306	TFEb.expon_r2_peak_1323	6.5859	5.13526
gi|15896971|ref|NC_002754.1|	2314809	2314810	TFEb.expon.peak1096	TFEb.expon_r1_peak_1307	TFEb.expon_r2_peak_1324	2.02144	2.15162
gi|15896971|ref|NC_002754.1|	2315499	2315500	TFEb.expon.peak1097	TFEb.expon_r1_peak_1308	TFEb.expon_r2_peak_1325	2.47104	2.57117
gi|15896971|ref|NC_002754.1|	2319924	2319925	TFEb.expon.peak1098	TFEb.expon_r1_peak_1309a	TFEb.expon_r2_peak_1326a	7.80124	7.6234
gi|15896971|ref|NC_002754.1|	2320232	2320233	TFEb.expon.peak1099	TFEb.expon_r1_peak_1309b	TFEb.expon_r2_peak_1326b	5.94197	5.82124
gi|15896971|ref|NC_002754.1|	2326348	2326349	TFEb.expon.peak1100	TFEb.expon_r1_peak_1310	TFEb.expon_r2_peak_1328	3.73329	4.00484
gi|15896971|ref|NC_002754.1|	2328255	2328256	TFEb.expon.peak1101	TFEb.expon_r1_peak_1311	TFEb.expon_r2_peak_1330	2.51356	2.72038
gi|15896971|ref|NC_002754.1|	2329562	2329563	TFEb.expon.peak1102	TFEb.expon_r1_peak_1312	TFEb.expon_r2_peak_1331b	4.41597	4.46382
gi|15896971|ref|NC_002754.1|	2332307	2332308	TFEb.expon.peak1103	TFEb.expon_r1_peak_1313	TFEb.expon_r2_peak_1332	5.92776	5.92166
gi|15896971|ref|NC_002754.1|	2335169	2335170	TFEb.expon.peak1104	TFEb.expon_r1_peak_1315a	TFEb.expon_r2_peak_1335	2.53191	2.82423
gi|15896971|ref|NC_002754.1|	2341265	2341266	TFEb.expon.peak1105	TFEb.expon_r1_peak_1316	TFEb.expon_r2_peak_1336	3.25717	3.80749
gi|15896971|ref|NC_002754.1|	2342644	2342645	TFEb.expon.peak1106	TFEb.expon_r1_peak_1318	TFEb.expon_r2_peak_1338	2.26045	2.50284
gi|15896971|ref|NC_002754.1|	2343116	2343117	TFEb.expon.peak1107	TFEb.expon_r1_peak_1319	TFEb.expon_r2_peak_1339	1.83987	1.9538
gi|15896971|ref|NC_002754.1|	2344900	2344901	TFEb.expon.peak1108	TFEb.expon_r1_peak_1322a	TFEb.expon_r2_peak_1341a	11.46735	13.01771
gi|15896971|ref|NC_002754.1|	2345211	2345212	TFEb.expon.peak1109	TFEb.expon_r1_peak_1322b	TFEb.expon_r2_peak_1341b	4.02796	3.50329
gi|15896971|ref|NC_002754.1|	2345405	2345406	TFEb.expon.peak1110	TFEb.expon_r1_peak_1322c	TFEb.expon_r2_peak_1341c	4.00735	3.55953
gi|15896971|ref|NC_002754.1|	2345759	2345760	TFEb.expon.peak1111	TFEb.expon_r1_peak_1323	TFEb.expon_r2_peak_1342	2.97931	2.94048
gi|15896971|ref|NC_002754.1|	2348370	2348371	TFEb.expon.peak1112	TFEb.expon_r1_peak_1324	TFEb.expon_r2_peak_1344	3.93621	4.23892
gi|15896971|ref|NC_002754.1|	2351655	2351656	TFEb.expon.peak1113	TFEb.expon_r1_peak_1326	TFEb.expon_r2_peak_1345	6.74056	7.32116
gi|15896971|ref|NC_002754.1|	2353057	2353058	TFEb.expon.peak1114	TFEb.expon_r1_peak_1327	TFEb.expon_r2_peak_1346b	3.32354	4.97916
gi|15896971|ref|NC_002754.1|	2353963	2353964	TFEb.expon.peak1115	TFEb.expon_r1_peak_1328	TFEb.expon_r2_peak_1347	3.1464	3.13675
gi|15896971|ref|NC_002754.1|	2355286	2355287	TFEb.expon.peak1116	TFEb.expon_r1_peak_1329	TFEb.expon_r2_peak_1348	9.47695	11.38908
gi|15896971|ref|NC_002754.1|	2355851	2355852	TFEb.expon.peak1117	TFEb.expon_r1_peak_1330	TFEb.expon_r2_peak_1349a	6.25587	5.69703
gi|15896971|ref|NC_002754.1|	2356219	2356220	TFEb.expon.peak1118	TFEb.expon_r1_peak_1331	TFEb.expon_r2_peak_1349b	3.59834	3.69742
gi|15896971|ref|NC_002754.1|	2357774	2357775	TFEb.expon.peak1119	TFEb.expon_r1_peak_1332	TFEb.expon_r2_peak_1350	3.30542	4.16935
gi|15896971|ref|NC_002754.1|	2360006	2360007	TFEb.expon.peak1120	TFEb.expon_r1_peak_1333	TFEb.expon_r2_peak_1351	3.59566	3.51777
gi|15896971|ref|NC_002754.1|	2360582	2360583	TFEb.expon.peak1121	TFEb.expon_r1_peak_1334	TFEb.expon_r2_peak_1352	3.82219	4.63626
gi|15896971|ref|NC_002754.1|	2362588	2362589	TFEb.expon.peak1122	TFEb.expon_r1_peak_1335	TFEb.expon_r2_peak_1354	3.29888	3.4028
gi|15896971|ref|NC_002754.1|	2363104	2363105	TFEb.expon.peak1123	TFEb.expon_r1_peak_1336a	TFEb.expon_r2_peak_1355a	1.73217	1.83123
gi|15896971|ref|NC_002754.1|	2363279	2363280	TFEb.expon.peak1124	TFEb.expon_r1_peak_1336b	TFEb.expon_r2_peak_1355b	3.26291	3.18189
gi|15896971|ref|NC_002754.1|	2364168	2364169	TFEb.expon.peak1125	TFEb.expon_r1_peak_1337	TFEb.expon_r2_peak_1357	4.03474	3.96601
gi|15896971|ref|NC_002754.1|	2368248	2368249	TFEb.expon.peak1126	TFEb.expon_r1_peak_1340a	TFEb.expon_r2_peak_1360	3.92461	3.80073
gi|15896971|ref|NC_002754.1|	2369746	2369747	TFEb.expon.peak1127	TFEb.expon_r1_peak_1342	TFEb.expon_r2_peak_1362	2.23943	2.26333
gi|15896971|ref|NC_002754.1|	2375186	2375187	TFEb.expon.peak1128	TFEb.expon_r1_peak_1344a	TFEb.expon_r2_peak_1364a	2.84997	3.11157
gi|15896971|ref|NC_002754.1|	2375428	2375429	TFEb.expon.peak1129	TFEb.expon_r1_peak_1344b	TFEb.expon_r2_peak_1364b	4.63129	5.19056
gi|15896971|ref|NC_002754.1|	2377565	2377566	TFEb.expon.peak1130	TFEb.expon_r1_peak_1345b	TFEb.expon_r2_peak_1365a	2.72325	3.52177
gi|15896971|ref|NC_002754.1|	2377823	2377824	TFEb.expon.peak1131	TFEb.expon_r1_peak_1345c	TFEb.expon_r2_peak_1365b	11.83036	13.40607
gi|15896971|ref|NC_002754.1|	2379117	2379118	TFEb.expon.peak1132	TFEb.expon_r1_peak_1346	TFEb.expon_r2_peak_1366	8.32557	7.63441
gi|15896971|ref|NC_002754.1|	2383835	2383836	TFEb.expon.peak1133	TFEb.expon_r1_peak_1347	TFEb.expon_r2_peak_1367	2.78324	3.07809
gi|15896971|ref|NC_002754.1|	2386101	2386102	TFEb.expon.peak1134	TFEb.expon_r1_peak_1348	TFEb.expon_r2_peak_1368	10.73421	10.65751
gi|15896971|ref|NC_002754.1|	2395415	2395416	TFEb.expon.peak1135	TFEb.expon_r1_peak_1351	TFEb.expon_r2_peak_1372	2.32286	2.2866
gi|15896971|ref|NC_002754.1|	2396750	2396751	TFEb.expon.peak1136	TFEb.expon_r1_peak_1352	TFEb.expon_r2_peak_1374	2.86373	2.81607
gi|15896971|ref|NC_002754.1|	2397318	2397319	TFEb.expon.peak1137	TFEb.expon_r1_peak_1353b	TFEb.expon_r2_peak_1375a	5.17379	4.60125
gi|15896971|ref|NC_002754.1|	2397957	2397958	TFEb.expon.peak1138	TFEb.expon_r1_peak_1353d	TFEb.expon_r2_peak_1376	5.53358	6.80779
gi|15896971|ref|NC_002754.1|	2404111	2404112	TFEb.expon.peak1139	TFEb.expon_r1_peak_1354	TFEb.expon_r2_peak_1377	3.90769	3.96844
gi|15896971|ref|NC_002754.1|	2406454	2406455	TFEb.expon.peak1140	TFEb.expon_r1_peak_1355	TFEb.expon_r2_peak_1378	11.97473	10.92985
gi|15896971|ref|NC_002754.1|	2406875	2406876	TFEb.expon.peak1141	TFEb.expon_r1_peak_1356	TFEb.expon_r2_peak_1379	4.20233	5.26731
gi|15896971|ref|NC_002754.1|	2408865	2408866	TFEb.expon.peak1142	TFEb.expon_r1_peak_1357	TFEb.expon_r2_peak_1380	11.15158	12.83278
gi|15896971|ref|NC_002754.1|	2412358	2412359	TFEb.expon.peak1143	TFEb.expon_r1_peak_1358	TFEb.expon_r2_peak_1381	2.2309	2.34895
gi|15896971|ref|NC_002754.1|	2413271	2413272	TFEb.expon.peak1144	TFEb.expon_r1_peak_1359	TFEb.expon_r2_peak_1382	2.64876	3.10899
gi|15896971|ref|NC_002754.1|	2418071	2418072	TFEb.expon.peak1145	TFEb.expon_r1_peak_1360	TFEb.expon_r2_peak_1383	5.98896	5.99627
gi|15896971|ref|NC_002754.1|	2422831	2422832	TFEb.expon.peak1146	TFEb.expon_r1_peak_1361	TFEb.expon_r2_peak_1384	2.32575	2.27925
gi|15896971|ref|NC_002754.1|	2425095	2425096	TFEb.expon.peak1147	TFEb.expon_r1_peak_1363	TFEb.expon_r2_peak_1385	1.87278	2.00405
gi|15896971|ref|NC_002754.1|	2428181	2428182	TFEb.expon.peak1148	TFEb.expon_r1_peak_1364	TFEb.expon_r2_peak_1386	4.58017	4.7479
gi|15896971|ref|NC_002754.1|	2433262	2433263	TFEb.expon.peak1149	TFEb.expon_r1_peak_1365	TFEb.expon_r2_peak_1387	4.38464	4.84979
gi|15896971|ref|NC_002754.1|	2436010	2436011	TFEb.expon.peak1150	TFEb.expon_r1_peak_1367	TFEb.expon_r2_peak_1390	3.69698	4.07301
gi|15896971|ref|NC_002754.1|	2443253	2443254	TFEb.expon.peak1151	TFEb.expon_r1_peak_1370a	TFEb.expon_r2_peak_1391a	2.59124	2.4734
gi|15896971|ref|NC_002754.1|	2443479	2443480	TFEb.expon.peak1152	TFEb.expon_r1_peak_1370b	TFEb.expon_r2_peak_1391b	3.9631	4.02629
gi|15896971|ref|NC_002754.1|	2444090	2444091	TFEb.expon.peak1153	TFEb.expon_r1_peak_1371b	TFEb.expon_r2_peak_1392b	3.41341	3.23188
gi|15896971|ref|NC_002754.1|	2447250	2447251	TFEb.expon.peak1154	TFEb.expon_r1_peak_1373	TFEb.expon_r2_peak_1394	3.39473	3.76338
gi|15896971|ref|NC_002754.1|	2449629	2449630	TFEb.expon.peak1155	TFEb.expon_r1_peak_1375	TFEb.expon_r2_peak_1395	2.05295	2.17333
gi|15896971|ref|NC_002754.1|	2450955	2450956	TFEb.expon.peak1156	TFEb.expon_r1_peak_1376	TFEb.expon_r2_peak_1396	4.49403	4.55739
gi|15896971|ref|NC_002754.1|	2452695	2452696	TFEb.expon.peak1157	TFEb.expon_r1_peak_1377	TFEb.expon_r2_peak_1397	3.8563	4.32643
gi|15896971|ref|NC_002754.1|	2459297	2459298	TFEb.expon.peak1158	TFEb.expon_r1_peak_1380	TFEb.expon_r2_peak_1400	5.57713	5.99087
gi|15896971|ref|NC_002754.1|	2461977	2461978	TFEb.expon.peak1159	TFEb.expon_r1_peak_1381	TFEb.expon_r2_peak_1401	8.1841	7.02858
gi|15896971|ref|NC_002754.1|	2465067	2465068	TFEb.expon.peak1160	TFEb.expon_r1_peak_1384a	TFEb.expon_r2_peak_1405a	2.7286	2.59352
gi|15896971|ref|NC_002754.1|	2465299	2465300	TFEb.expon.peak1161	TFEb.expon_r1_peak_1384b	TFEb.expon_r2_peak_1405b	3.69682	4.0099
gi|15896971|ref|NC_002754.1|	2467771	2467772	TFEb.expon.peak1162	TFEb.expon_r1_peak_1385	TFEb.expon_r2_peak_1406	2.07149	2.21497
gi|15896971|ref|NC_002754.1|	2471812	2471813	TFEb.expon.peak1163	TFEb.expon_r1_peak_1386a	TFEb.expon_r2_peak_1408a	2.33623	2.44087
gi|15896971|ref|NC_002754.1|	2472045	2472046	TFEb.expon.peak1164	TFEb.expon_r1_peak_1386b	TFEb.expon_r2_peak_1408b	2.70753	2.77458
gi|15896971|ref|NC_002754.1|	2478971	2478972	TFEb.expon.peak1165	TFEb.expon_r1_peak_1387a	TFEb.expon_r2_peak_1409a	3.95029	4.76519
gi|15896971|ref|NC_002754.1|	2479208	2479209	TFEb.expon.peak1166	TFEb.expon_r1_peak_1387b	TFEb.expon_r2_peak_1409b	5.08555	5.10147
gi|15896971|ref|NC_002754.1|	2480882	2480883	TFEb.expon.peak1167	TFEb.expon_r1_peak_1388	TFEb.expon_r2_peak_1410	4.34669	4.00953
gi|15896971|ref|NC_002754.1|	2481166	2481167	TFEb.expon.peak1168	TFEb.expon_r1_peak_1389	TFEb.expon_r2_peak_1411	3.08805	3.38774
gi|15896971|ref|NC_002754.1|	2483481	2483482	TFEb.expon.peak1169	TFEb.expon_r1_peak_1390	TFEb.expon_r2_peak_1412	5.02016	4.84473
gi|15896971|ref|NC_002754.1|	2484508	2484509	TFEb.expon.peak1170	TFEb.expon_r1_peak_1391	TFEb.expon_r2_peak_1413	3.28018	3.47981
gi|15896971|ref|NC_002754.1|	2487067	2487068	TFEb.expon.peak1171	TFEb.expon_r1_peak_1394a	TFEb.expon_r2_peak_1416a	3.26832	3.2642
gi|15896971|ref|NC_002754.1|	2487231	2487232	TFEb.expon.peak1172	TFEb.expon_r1_peak_1394b	TFEb.expon_r2_peak_1416b	2.74407	2.54418
gi|15896971|ref|NC_002754.1|	2488515	2488516	TFEb.expon.peak1173	TFEb.expon_r1_peak_1395	TFEb.expon_r2_peak_1417	4.03689	4.1542
gi|15896971|ref|NC_002754.1|	2489767	2489768	TFEb.expon.peak1174	TFEb.expon_r1_peak_1396b	TFEb.expon_r2_peak_1418b	4.2989	4.53395
gi|15896971|ref|NC_002754.1|	2492445	2492446	TFEb.expon.peak1175	TFEb.expon_r1_peak_1398	TFEb.expon_r2_peak_1421	2.20993	2.2614
gi|15896971|ref|NC_002754.1|	2495774	2495775	TFEb.expon.peak1176	TFEb.expon_r1_peak_1400	TFEb.expon_r2_peak_1422	5.08555	6.75713
gi|15896971|ref|NC_002754.1|	2498758	2498759	TFEb.expon.peak1177	TFEb.expon_r1_peak_1401	TFEb.expon_r2_peak_1423	2.66351	2.8462
gi|15896971|ref|NC_002754.1|	2501375	2501376	TFEb.expon.peak1178	TFEb.expon_r1_peak_1403	TFEb.expon_r2_peak_1425	3.25617	4.10107
gi|15896971|ref|NC_002754.1|	2502258	2502259	TFEb.expon.peak1179	TFEb.expon_r1_peak_1404	TFEb.expon_r2_peak_1426	3.54139	3.26668
gi|15896971|ref|NC_002754.1|	2504182	2504183	TFEb.expon.peak1180	TFEb.expon_r1_peak_1405	TFEb.expon_r2_peak_1427	3.42474	3.80983
gi|15896971|ref|NC_002754.1|	2504535	2504536	TFEb.expon.peak1181	TFEb.expon_r1_peak_1406	TFEb.expon_r2_peak_1428	2.31727	2.72105
gi|15896971|ref|NC_002754.1|	2510376	2510377	TFEb.expon.peak1182	TFEb.expon_r1_peak_1410	TFEb.expon_r2_peak_1432	2.2979	2.66727
gi|15896971|ref|NC_002754.1|	2514300	2514301	TFEb.expon.peak1183	TFEb.expon_r1_peak_1411a	TFEb.expon_r2_peak_1433a	3.52969	4.23869
gi|15896971|ref|NC_002754.1|	2514571	2514572	TFEb.expon.peak1184	TFEb.expon_r1_peak_1411b	TFEb.expon_r2_peak_1433b	6.62688	7.54903
gi|15896971|ref|NC_002754.1|	2515820	2515821	TFEb.expon.peak1185	TFEb.expon_r1_peak_1412	TFEb.expon_r2_peak_1434	2.55076	2.66515
gi|15896971|ref|NC_002754.1|	2524260	2524261	TFEb.expon.peak1186	TFEb.expon_r1_peak_1414a	TFEb.expon_r2_peak_1436a	6.95164	7.29358
gi|15896971|ref|NC_002754.1|	2530895	2530896	TFEb.expon.peak1187	TFEb.expon_r1_peak_1417	TFEb.expon_r2_peak_1438	2.79535	2.7899
gi|15896971|ref|NC_002754.1|	2534632	2534633	TFEb.expon.peak1188	TFEb.expon_r1_peak_1418b	TFEb.expon_r2_peak_1439a	2.04895	2.10113
gi|15896971|ref|NC_002754.1|	2537008	2537009	TFEb.expon.peak1189	TFEb.expon_r1_peak_1420	TFEb.expon_r2_peak_1441	3.26368	2.89721
gi|15896971|ref|NC_002754.1|	2538937	2538938	TFEb.expon.peak1190	TFEb.expon_r1_peak_1421	TFEb.expon_r2_peak_1442	17.78239	17.53654
gi|15896971|ref|NC_002754.1|	2544530	2544531	TFEb.expon.peak1191	TFEb.expon_r1_peak_1422	TFEb.expon_r2_peak_1443	4.35253	4.57601
gi|15896971|ref|NC_002754.1|	2544932	2544933	TFEb.expon.peak1192	TFEb.expon_r1_peak_1423	TFEb.expon_r2_peak_1444	2.17593	2.23427
gi|15896971|ref|NC_002754.1|	2545727	2545728	TFEb.expon.peak1193	TFEb.expon_r1_peak_1424	TFEb.expon_r2_peak_1445	3.38521	4.20019
gi|15896971|ref|NC_002754.1|	2548118	2548119	TFEb.expon.peak1194	TFEb.expon_r1_peak_1425	TFEb.expon_r2_peak_1446	3.23441	3.17313
gi|15896971|ref|NC_002754.1|	2551537	2551538	TFEb.expon.peak1195	TFEb.expon_r1_peak_1426	TFEb.expon_r2_peak_1447	6.40766	6.66818
gi|15896971|ref|NC_002754.1|	2562088	2562089	TFEb.expon.peak1196	TFEb.expon_r1_peak_1429	TFEb.expon_r2_peak_1449	3.52566	4.19124
gi|15896971|ref|NC_002754.1|	2568220	2568221	TFEb.expon.peak1197	TFEb.expon_r1_peak_1430	TFEb.expon_r2_peak_1450	3.48321	4.12354
gi|15896971|ref|NC_002754.1|	2573754	2573755	TFEb.expon.peak1198	TFEb.expon_r1_peak_1432	TFEb.expon_r2_peak_1452	3.08805	3.22113
gi|15896971|ref|NC_002754.1|	2574530	2574531	TFEb.expon.peak1199	TFEb.expon_r1_peak_1433	TFEb.expon_r2_peak_1453	3.62179	4.02509
gi|15896971|ref|NC_002754.1|	2575305	2575306	TFEb.expon.peak1200	TFEb.expon_r1_peak_1434	TFEb.expon_r2_peak_1454	5.83868	5.60263
gi|15896971|ref|NC_002754.1|	2576742	2576743	TFEb.expon.peak1201	TFEb.expon_r1_peak_1435	TFEb.expon_r2_peak_1455a	2.75219	2.72859
gi|15896971|ref|NC_002754.1|	2577034	2577035	TFEb.expon.peak1202	TFEb.expon_r1_peak_1436	TFEb.expon_r2_peak_1455b	4.23632	3.95492
gi|15896971|ref|NC_002754.1|	2581203	2581204	TFEb.expon.peak1203	TFEb.expon_r1_peak_1438	TFEb.expon_r2_peak_1456	3.61009	3.86294
gi|15896971|ref|NC_002754.1|	2582585	2582586	TFEb.expon.peak1204	TFEb.expon_r1_peak_1439	TFEb.expon_r2_peak_1458	3.47362	4.78269
gi|15896971|ref|NC_002754.1|	2583204	2583205	TFEb.expon.peak1205	TFEb.expon_r1_peak_1440	TFEb.expon_r2_peak_1459	2.80724	2.92787
