as.character(peaks$V1)	start	end	peak	peak_rep1	peak_rep2	fold_rep1	fold_rep2
gi|15896971|ref|NC_002754.1|	1727392	1727393	TFB1.expon.peak1014	TFB1.expon_r1_peak_1024	TFB1.expon_r2_peak_1100	3.61711	3.83392
gi|15896971|ref|NC_002754.1|	1728327	1728328	TFB1.expon.peak1015	TFB1.expon_r1_peak_1025	TFB1.expon_r2_peak_1101a	2.97362	3.32505
gi|15896971|ref|NC_002754.1|	1728635	1728636	TFB1.expon.peak1016	TFB1.expon_r1_peak_1026	TFB1.expon_r2_peak_1101b	2.16688	2.14057
gi|15896971|ref|NC_002754.1|	1729353	1729354	TFB1.expon.peak1017	TFB1.expon_r1_peak_1027	TFB1.expon_r2_peak_1102	3.19182	3.43444
gi|15896971|ref|NC_002754.1|	1730433	1730434	TFB1.expon.peak1018	TFB1.expon_r1_peak_1028b	TFB1.expon_r2_peak_1103b	2.48197	2.90539
gi|15896971|ref|NC_002754.1|	1731215	1731216	TFB1.expon.peak1019	TFB1.expon_r1_peak_1029	TFB1.expon_r2_peak_1104	2.31977	2.54924
gi|15896971|ref|NC_002754.1|	1732779	1732780	TFB1.expon.peak1020	TFB1.expon_r1_peak_1030	TFB1.expon_r2_peak_1105	2.82737	2.82844
gi|15896971|ref|NC_002754.1|	1733999	1734000	TFB1.expon.peak1021	TFB1.expon_r1_peak_1031	TFB1.expon_r2_peak_1106	7.62164	6.87909
gi|15896971|ref|NC_002754.1|	1737124	1737125	TFB1.expon.peak1022	TFB1.expon_r1_peak_1032	TFB1.expon_r2_peak_1108	4.14142	3.56232
gi|15896971|ref|NC_002754.1|	1742195	1742196	TFB1.expon.peak1023	TFB1.expon_r1_peak_1034	TFB1.expon_r2_peak_1110	2.65186	2.85223
gi|15896971|ref|NC_002754.1|	1743102	1743103	TFB1.expon.peak1024	TFB1.expon_r1_peak_1035	TFB1.expon_r2_peak_1111	5.4622	5.33718
gi|15896971|ref|NC_002754.1|	1744662	1744663	TFB1.expon.peak1025	TFB1.expon_r1_peak_1036	TFB1.expon_r2_peak_1113	3.97824	4.50932
gi|15896971|ref|NC_002754.1|	1746899	1746900	TFB1.expon.peak1026	TFB1.expon_r1_peak_1037	TFB1.expon_r2_peak_1114	3.0842	2.70632
gi|15896971|ref|NC_002754.1|	1748561	1748562	TFB1.expon.peak1027	TFB1.expon_r1_peak_1038	TFB1.expon_r2_peak_1115	8.86542	7.72509
gi|15896971|ref|NC_002754.1|	1749083	1749084	TFB1.expon.peak1028	TFB1.expon_r1_peak_1039	TFB1.expon_r2_peak_1116	8.75709	9.61824
gi|15896971|ref|NC_002754.1|	1751379	1751380	TFB1.expon.peak1029	TFB1.expon_r1_peak_1041	TFB1.expon_r2_peak_1118	1.78809	1.96946
gi|15896971|ref|NC_002754.1|	1752332	1752333	TFB1.expon.peak1030	TFB1.expon_r1_peak_1042	TFB1.expon_r2_peak_1119	5.62329	5.14557
gi|15896971|ref|NC_002754.1|	1752746	1752747	TFB1.expon.peak1031	TFB1.expon_r1_peak_1043a	TFB1.expon_r2_peak_1120a	2.73801	3.22675
gi|15896971|ref|NC_002754.1|	1752971	1752972	TFB1.expon.peak1032	TFB1.expon_r1_peak_1043b	TFB1.expon_r2_peak_1120b	2.43924	2.67592
gi|15896971|ref|NC_002754.1|	1753620	1753621	TFB1.expon.peak1033	TFB1.expon_r1_peak_1044	TFB1.expon_r2_peak_1121	2.53348	2.73236
gi|15896971|ref|NC_002754.1|	1754659	1754660	TFB1.expon.peak1034	TFB1.expon_r1_peak_1045	TFB1.expon_r2_peak_1122	3.41772	3.65388
gi|15896971|ref|NC_002754.1|	1758408	1758409	TFB1.expon.peak1035	TFB1.expon_r1_peak_1047	TFB1.expon_r2_peak_1124	2.45528	2.84781
gi|15896971|ref|NC_002754.1|	1763119	1763120	TFB1.expon.peak1036	TFB1.expon_r1_peak_1048a	TFB1.expon_r2_peak_1126a	9.97153	9.31331
gi|15896971|ref|NC_002754.1|	1763405	1763406	TFB1.expon.peak1037	TFB1.expon_r1_peak_1048b	TFB1.expon_r2_peak_1126b	2.55403	2.59369
gi|15896971|ref|NC_002754.1|	1766918	1766919	TFB1.expon.peak1038	TFB1.expon_r1_peak_1049	TFB1.expon_r2_peak_1127	5.65292	6.18166
gi|15896971|ref|NC_002754.1|	1767799	1767800	TFB1.expon.peak1039	TFB1.expon_r1_peak_1050	TFB1.expon_r2_peak_1128a	1.8201	1.71958
gi|15896971|ref|NC_002754.1|	1783097	1783098	TFB1.expon.peak1040	TFB1.expon_r1_peak_1051	TFB1.expon_r2_peak_1129	11.2678	11.71673
gi|15896971|ref|NC_002754.1|	1783508	1783509	TFB1.expon.peak1041	TFB1.expon_r1_peak_1052	TFB1.expon_r2_peak_1130	2.51116	2.27763
gi|15896971|ref|NC_002754.1|	1786286	1786287	TFB1.expon.peak1042	TFB1.expon_r1_peak_1053	TFB1.expon_r2_peak_1131	5.75982	4.82818
gi|15896971|ref|NC_002754.1|	1787454	1787455	TFB1.expon.peak1043	TFB1.expon_r1_peak_1054	TFB1.expon_r2_peak_1132	3.45717	2.89691
gi|15896971|ref|NC_002754.1|	1787810	1787811	TFB1.expon.peak1044	TFB1.expon_r1_peak_1055	TFB1.expon_r2_peak_1133	6.72611	7.65983
gi|15896971|ref|NC_002754.1|	1788304	1788305	TFB1.expon.peak1045	TFB1.expon_r1_peak_1056	TFB1.expon_r2_peak_1134	2.62185	2.58169
gi|15896971|ref|NC_002754.1|	1797657	1797658	TFB1.expon.peak1046	TFB1.expon_r1_peak_1058	TFB1.expon_r2_peak_1135	2.94715	2.83079
gi|15896971|ref|NC_002754.1|	1798344	1798345	TFB1.expon.peak1047	TFB1.expon_r1_peak_1059b	TFB1.expon_r2_peak_1136b	4.23969	4.41398
gi|15896971|ref|NC_002754.1|	1798604	1798605	TFB1.expon.peak1048	TFB1.expon_r1_peak_1059c	TFB1.expon_r2_peak_1136c	15.14595	15.11326
gi|15896971|ref|NC_002754.1|	1799119	1799120	TFB1.expon.peak1049	TFB1.expon_r1_peak_1060	TFB1.expon_r2_peak_1136d	3.60595	3.83622
gi|15896971|ref|NC_002754.1|	1799938	1799939	TFB1.expon.peak1050	TFB1.expon_r1_peak_1061a	TFB1.expon_r2_peak_1137a	1.48999	1.61483
gi|15896971|ref|NC_002754.1|	1802658	1802659	TFB1.expon.peak1051	TFB1.expon_r1_peak_1062	TFB1.expon_r2_peak_1138	2.83083	2.95238
gi|15896971|ref|NC_002754.1|	1804742	1804743	TFB1.expon.peak1052	TFB1.expon_r1_peak_1063	TFB1.expon_r2_peak_1139	2.56487	2.55379
gi|15896971|ref|NC_002754.1|	1806000	1806001	TFB1.expon.peak1053	TFB1.expon_r1_peak_1064	TFB1.expon_r2_peak_1140	5.68106	5.9051
gi|15896971|ref|NC_002754.1|	1808050	1808051	TFB1.expon.peak1054	TFB1.expon_r1_peak_1065	TFB1.expon_r2_peak_1141	1.89175	1.96813
gi|15896971|ref|NC_002754.1|	1810494	1810495	TFB1.expon.peak1055	TFB1.expon_r1_peak_1067	TFB1.expon_r2_peak_1143	2.74449	2.55385
gi|15896971|ref|NC_002754.1|	1811320	1811321	TFB1.expon.peak1056	TFB1.expon_r1_peak_1068	TFB1.expon_r2_peak_1144	18.25525	15.8776
gi|15896971|ref|NC_002754.1|	1811711	1811712	TFB1.expon.peak1057	TFB1.expon_r1_peak_1069	TFB1.expon_r2_peak_1145	8.58789	7.41309
gi|15896971|ref|NC_002754.1|	1814296	1814297	TFB1.expon.peak1058	TFB1.expon_r1_peak_1070	TFB1.expon_r2_peak_1146	5.68615	4.60174
gi|15896971|ref|NC_002754.1|	1819208	1819209	TFB1.expon.peak1059	TFB1.expon_r1_peak_1071	TFB1.expon_r2_peak_1147	3.42489	3.27514
gi|15896971|ref|NC_002754.1|	1819736	1819737	TFB1.expon.peak1060	TFB1.expon_r1_peak_1072	TFB1.expon_r2_peak_1148	3.70803	4.13946
gi|15896971|ref|NC_002754.1|	1821742	1821743	TFB1.expon.peak1061	TFB1.expon_r1_peak_1073	TFB1.expon_r2_peak_1149	4.02749	4.71156
gi|15896971|ref|NC_002754.1|	1823373	1823374	TFB1.expon.peak1062	TFB1.expon_r1_peak_1074	TFB1.expon_r2_peak_1150	6.07004	5.11006
gi|15896971|ref|NC_002754.1|	1827116	1827117	TFB1.expon.peak1063	TFB1.expon_r1_peak_1075a	TFB1.expon_r2_peak_1151a	6.38297	6.60081
gi|15896971|ref|NC_002754.1|	1827446	1827447	TFB1.expon.peak1064	TFB1.expon_r1_peak_1075b	TFB1.expon_r2_peak_1151b	4.55932	4.70445
gi|15896971|ref|NC_002754.1|	1827743	1827744	TFB1.expon.peak1065	TFB1.expon_r1_peak_1076	TFB1.expon_r2_peak_1152	2.41387	2.50441
gi|15896971|ref|NC_002754.1|	1830102	1830103	TFB1.expon.peak1066	TFB1.expon_r1_peak_1077	TFB1.expon_r2_peak_1153	5.15391	4.53594
gi|15896971|ref|NC_002754.1|	1835730	1835731	TFB1.expon.peak1067	TFB1.expon_r1_peak_1078	TFB1.expon_r2_peak_1154	3.29829	4.1622
gi|15896971|ref|NC_002754.1|	1836624	1836625	TFB1.expon.peak1068	TFB1.expon_r1_peak_1079	TFB1.expon_r2_peak_1155	3.05572	3.15762
gi|15896971|ref|NC_002754.1|	1838307	1838308	TFB1.expon.peak1069	TFB1.expon_r1_peak_1081	TFB1.expon_r2_peak_1157	3.80754	5.38991
gi|15896971|ref|NC_002754.1|	1838945	1838946	TFB1.expon.peak1070	TFB1.expon_r1_peak_1082	TFB1.expon_r2_peak_1158	2.6117	2.65551
gi|15896971|ref|NC_002754.1|	1839509	1839510	TFB1.expon.peak1071	TFB1.expon_r1_peak_1083	TFB1.expon_r2_peak_1159	2.70675	2.96996
gi|15896971|ref|NC_002754.1|	1839989	1839990	TFB1.expon.peak1072	TFB1.expon_r1_peak_1084a	TFB1.expon_r2_peak_1160a	5.35561	4.55285
gi|15896971|ref|NC_002754.1|	1840756	1840757	TFB1.expon.peak1073	TFB1.expon_r1_peak_1084c	TFB1.expon_r2_peak_1160d	6.71473	8.79469
gi|15896971|ref|NC_002754.1|	1842400	1842401	TFB1.expon.peak1074	TFB1.expon_r1_peak_1085	TFB1.expon_r2_peak_1161	4.58333	3.81316
gi|15896971|ref|NC_002754.1|	1842745	1842746	TFB1.expon.peak1075	TFB1.expon_r1_peak_1086	TFB1.expon_r2_peak_1162	2.52321	3.08466
gi|15896971|ref|NC_002754.1|	1846684	1846685	TFB1.expon.peak1076	TFB1.expon_r1_peak_1087	TFB1.expon_r2_peak_1164	7.83215	7.94748
gi|15896971|ref|NC_002754.1|	1847244	1847245	TFB1.expon.peak1077	TFB1.expon_r1_peak_1088b	TFB1.expon_r2_peak_1165a	4.45526	4.89181
gi|15896971|ref|NC_002754.1|	1847452	1847453	TFB1.expon.peak1078	TFB1.expon_r1_peak_1088c	TFB1.expon_r2_peak_1165b	2.50184	2.50156
gi|15896971|ref|NC_002754.1|	1849827	1849828	TFB1.expon.peak1079	TFB1.expon_r1_peak_1089	TFB1.expon_r2_peak_1166	14.4245	13.30754
gi|15896971|ref|NC_002754.1|	1850894	1850895	TFB1.expon.peak1080	TFB1.expon_r1_peak_1090	TFB1.expon_r2_peak_1167b	2.88817	2.47511
gi|15896971|ref|NC_002754.1|	1853234	1853235	TFB1.expon.peak1081	TFB1.expon_r1_peak_1092	TFB1.expon_r2_peak_1169	3.65781	3.52487
gi|15896971|ref|NC_002754.1|	1854734	1854735	TFB1.expon.peak1082	TFB1.expon_r1_peak_1093	TFB1.expon_r2_peak_1170	3.09992	3.3318
gi|15896971|ref|NC_002754.1|	1857809	1857810	TFB1.expon.peak1083	TFB1.expon_r1_peak_1094	TFB1.expon_r2_peak_1171	4.07948	4.20321
gi|15896971|ref|NC_002754.1|	1859314	1859315	TFB1.expon.peak1084	TFB1.expon_r1_peak_1095	TFB1.expon_r2_peak_1172	7.92517	7.31986
gi|15896971|ref|NC_002754.1|	1861913	1861914	TFB1.expon.peak1085	TFB1.expon_r1_peak_1096	TFB1.expon_r2_peak_1173	8.60478	8.96416
gi|15896971|ref|NC_002754.1|	1863415	1863416	TFB1.expon.peak1086	TFB1.expon_r1_peak_1097	TFB1.expon_r2_peak_1174	2.64162	2.9564
gi|15896971|ref|NC_002754.1|	1865316	1865317	TFB1.expon.peak1087	TFB1.expon_r1_peak_1098	TFB1.expon_r2_peak_1175	2.12957	2.29734
gi|15896971|ref|NC_002754.1|	1867436	1867437	TFB1.expon.peak1088	TFB1.expon_r1_peak_1100	TFB1.expon_r2_peak_1177	2.24859	2.30855
gi|15896971|ref|NC_002754.1|	1868833	1868834	TFB1.expon.peak1089	TFB1.expon_r1_peak_1101	TFB1.expon_r2_peak_1179	5.52274	4.86026
gi|15896971|ref|NC_002754.1|	1869375	1869376	TFB1.expon.peak1090	TFB1.expon_r1_peak_1102	TFB1.expon_r2_peak_1180	2.44542	2.77913
gi|15896971|ref|NC_002754.1|	1870908	1870909	TFB1.expon.peak1091	TFB1.expon_r1_peak_1103	TFB1.expon_r2_peak_1181	2.03985	2.13304
gi|15896971|ref|NC_002754.1|	1880014	1880015	TFB1.expon.peak1092	TFB1.expon_r1_peak_1104	TFB1.expon_r2_peak_1182	4.9934	4.28465
gi|15896971|ref|NC_002754.1|	1888999	1889000	TFB1.expon.peak1093	TFB1.expon_r1_peak_1106	TFB1.expon_r2_peak_1184	2.98401	2.78096
gi|15896971|ref|NC_002754.1|	1889982	1889983	TFB1.expon.peak1094	TFB1.expon_r1_peak_1107	TFB1.expon_r2_peak_1185	2.50766	2.4922
gi|15896971|ref|NC_002754.1|	1890538	1890539	TFB1.expon.peak1095	TFB1.expon_r1_peak_1108	TFB1.expon_r2_peak_1186a	2.65669	2.80567
gi|15896971|ref|NC_002754.1|	1891815	1891816	TFB1.expon.peak1096	TFB1.expon_r1_peak_1109	TFB1.expon_r2_peak_1187	2.77623	2.88297
gi|15896971|ref|NC_002754.1|	1894015	1894016	TFB1.expon.peak1097	TFB1.expon_r1_peak_1110	TFB1.expon_r2_peak_1188	4.58974	4.84089
gi|15896971|ref|NC_002754.1|	1896645	1896646	TFB1.expon.peak1098	TFB1.expon_r1_peak_1112	TFB1.expon_r2_peak_1190	5.81832	5.92177
gi|15896971|ref|NC_002754.1|	1897154	1897155	TFB1.expon.peak1099	TFB1.expon_r1_peak_1113	TFB1.expon_r2_peak_1191	3.715	4.50646
gi|15896971|ref|NC_002754.1|	1897670	1897671	TFB1.expon.peak1100	TFB1.expon_r1_peak_1114	TFB1.expon_r2_peak_1192	28.23009	27.50694
gi|15896971|ref|NC_002754.1|	1900491	1900492	TFB1.expon.peak1101	TFB1.expon_r1_peak_1115	TFB1.expon_r2_peak_1193	2.79174	2.90547
gi|15896971|ref|NC_002754.1|	1906396	1906397	TFB1.expon.peak1102	TFB1.expon_r1_peak_1116	TFB1.expon_r2_peak_1194	2.25668	2.32502
gi|15896971|ref|NC_002754.1|	1908783	1908784	TFB1.expon.peak1103	TFB1.expon_r1_peak_1117	TFB1.expon_r2_peak_1196	3.04487	2.75956
gi|15896971|ref|NC_002754.1|	1913108	1913109	TFB1.expon.peak1104	TFB1.expon_r1_peak_1119a	TFB1.expon_r2_peak_1198a	5.91644	4.49526
gi|15896971|ref|NC_002754.1|	1913853	1913854	TFB1.expon.peak1105	TFB1.expon_r1_peak_1120a	TFB1.expon_r2_peak_1199a	11.02865	11.45515
gi|15896971|ref|NC_002754.1|	1914163	1914164	TFB1.expon.peak1106	TFB1.expon_r1_peak_1120b	TFB1.expon_r2_peak_1199b	9.68791	8.55248
gi|15896971|ref|NC_002754.1|	1918499	1918500	TFB1.expon.peak1107	TFB1.expon_r1_peak_1121	TFB1.expon_r2_peak_1200	2.46079	2.90695
gi|15896971|ref|NC_002754.1|	1923668	1923669	TFB1.expon.peak1108	TFB1.expon_r1_peak_1122	TFB1.expon_r2_peak_1202	17.66591	19.5892
gi|15896971|ref|NC_002754.1|	1924283	1924284	TFB1.expon.peak1109	TFB1.expon_r1_peak_1123a	TFB1.expon_r2_peak_1203a	5.67912	5.29005
gi|15896971|ref|NC_002754.1|	1924531	1924532	TFB1.expon.peak1110	TFB1.expon_r1_peak_1123b	TFB1.expon_r2_peak_1203b	4.83959	4.90459
gi|15896971|ref|NC_002754.1|	1929460	1929461	TFB1.expon.peak1111	TFB1.expon_r1_peak_1124a	TFB1.expon_r2_peak_1205a	9.52598	8.66825
gi|15896971|ref|NC_002754.1|	1929710	1929711	TFB1.expon.peak1112	TFB1.expon_r1_peak_1124b	TFB1.expon_r2_peak_1205b	2.21428	2.1599
gi|15896971|ref|NC_002754.1|	1931086	1931087	TFB1.expon.peak1113	TFB1.expon_r1_peak_1125	TFB1.expon_r2_peak_1206	3.22359	3.64169
gi|15896971|ref|NC_002754.1|	1931911	1931912	TFB1.expon.peak1114	TFB1.expon_r1_peak_1126	TFB1.expon_r2_peak_1207	3.15048	3.70167
gi|15896971|ref|NC_002754.1|	1933051	1933052	TFB1.expon.peak1115	TFB1.expon_r1_peak_1127	TFB1.expon_r2_peak_1208	3.76082	3.60767
gi|15896971|ref|NC_002754.1|	1936184	1936185	TFB1.expon.peak1116	TFB1.expon_r1_peak_1129a	TFB1.expon_r2_peak_1210a	2.62558	3.14593
gi|15896971|ref|NC_002754.1|	1936408	1936409	TFB1.expon.peak1117	TFB1.expon_r1_peak_1129b	TFB1.expon_r2_peak_1210b	4.35682	4.74168
gi|15896971|ref|NC_002754.1|	1941477	1941478	TFB1.expon.peak1118	TFB1.expon_r1_peak_1130	TFB1.expon_r2_peak_1211	2.21284	2.4824
gi|15896971|ref|NC_002754.1|	1946357	1946358	TFB1.expon.peak1119	TFB1.expon_r1_peak_1131	TFB1.expon_r2_peak_1213	7.3775	7.59768
gi|15896971|ref|NC_002754.1|	1947933	1947934	TFB1.expon.peak1120	TFB1.expon_r1_peak_1132	TFB1.expon_r2_peak_1214	3.31002	3.03015
gi|15896971|ref|NC_002754.1|	1951574	1951575	TFB1.expon.peak1121	TFB1.expon_r1_peak_1134	TFB1.expon_r2_peak_1215	8.47359	8.30267
gi|15896971|ref|NC_002754.1|	1960686	1960687	TFB1.expon.peak1122	TFB1.expon_r1_peak_1135	TFB1.expon_r2_peak_1217	2.18908	2.20152
gi|15896971|ref|NC_002754.1|	1967539	1967540	TFB1.expon.peak1123	TFB1.expon_r1_peak_1136	TFB1.expon_r2_peak_1219	4.54043	4.32082
gi|15896971|ref|NC_002754.1|	1968196	1968197	TFB1.expon.peak1124	TFB1.expon_r1_peak_1137	TFB1.expon_r2_peak_1220	2.27504	2.24089
gi|15896971|ref|NC_002754.1|	1970378	1970379	TFB1.expon.peak1125	TFB1.expon_r1_peak_1138a	TFB1.expon_r2_peak_1222a	3.81846	4.18573
gi|15896971|ref|NC_002754.1|	1970678	1970679	TFB1.expon.peak1126	TFB1.expon_r1_peak_1138b	TFB1.expon_r2_peak_1222b	1.4754	1.42692
gi|15896971|ref|NC_002754.1|	1970940	1970941	TFB1.expon.peak1127	TFB1.expon_r1_peak_1139	TFB1.expon_r2_peak_1223	1.83206	1.95371
gi|15896971|ref|NC_002754.1|	1972316	1972317	TFB1.expon.peak1128	TFB1.expon_r1_peak_1140	TFB1.expon_r2_peak_1224	2.90699	2.59197
gi|15896971|ref|NC_002754.1|	1974108	1974109	TFB1.expon.peak1129	TFB1.expon_r1_peak_1141	TFB1.expon_r2_peak_1225	11.88075	11.99422
gi|15896971|ref|NC_002754.1|	1974693	1974694	TFB1.expon.peak1130	TFB1.expon_r1_peak_1142	TFB1.expon_r2_peak_1226	2.49377	2.6502
gi|15896971|ref|NC_002754.1|	1975098	1975099	TFB1.expon.peak1131	TFB1.expon_r1_peak_1143	TFB1.expon_r2_peak_1227	6.98614	7.75128
gi|15896971|ref|NC_002754.1|	1978131	1978132	TFB1.expon.peak1132	TFB1.expon_r1_peak_1144	TFB1.expon_r2_peak_1228a	4.89314	5.13312
gi|15896971|ref|NC_002754.1|	1978629	1978630	TFB1.expon.peak1133	TFB1.expon_r1_peak_1145	TFB1.expon_r2_peak_1229	2.65421	2.94773
gi|15896971|ref|NC_002754.1|	1979912	1979913	TFB1.expon.peak1134	TFB1.expon_r1_peak_1146b	TFB1.expon_r2_peak_1230a	10.17308	11.30164
gi|15896971|ref|NC_002754.1|	1980197	1980198	TFB1.expon.peak1135	TFB1.expon_r1_peak_1146c	TFB1.expon_r2_peak_1230b	2.95293	2.78717
gi|15896971|ref|NC_002754.1|	1982628	1982629	TFB1.expon.peak1136	TFB1.expon_r1_peak_1147	TFB1.expon_r2_peak_1231	3.30173	3.64155
gi|15896971|ref|NC_002754.1|	1986829	1986830	TFB1.expon.peak1137	TFB1.expon_r1_peak_1148	TFB1.expon_r2_peak_1233	2.68427	2.92146
gi|15896971|ref|NC_002754.1|	1987310	1987311	TFB1.expon.peak1138	TFB1.expon_r1_peak_1149	TFB1.expon_r2_peak_1234	3.45278	3.87232
gi|15896971|ref|NC_002754.1|	1988994	1988995	TFB1.expon.peak1139	TFB1.expon_r1_peak_1150	TFB1.expon_r2_peak_1235	4.52862	5.06612
gi|15896971|ref|NC_002754.1|	1990386	1990387	TFB1.expon.peak1140	TFB1.expon_r1_peak_1151	TFB1.expon_r2_peak_1237a	3.49231	3.34788
gi|15896971|ref|NC_002754.1|	1991545	1991546	TFB1.expon.peak1141	TFB1.expon_r1_peak_1153a	TFB1.expon_r2_peak_1238a	2.58919	2.39286
gi|15896971|ref|NC_002754.1|	1991748	1991749	TFB1.expon.peak1142	TFB1.expon_r1_peak_1153b	TFB1.expon_r2_peak_1238b	5.47059	6.4807
gi|15896971|ref|NC_002754.1|	1992018	1992019	TFB1.expon.peak1143	TFB1.expon_r1_peak_1153c	TFB1.expon_r2_peak_1238c	2.24797	2.63454
gi|15896971|ref|NC_002754.1|	1994267	1994268	TFB1.expon.peak1144	TFB1.expon_r1_peak_1154	TFB1.expon_r2_peak_1239	2.97138	2.86245
gi|15896971|ref|NC_002754.1|	1995540	1995541	TFB1.expon.peak1145	TFB1.expon_r1_peak_1155a	TFB1.expon_r2_peak_1240a	6.86827	7.44565
gi|15896971|ref|NC_002754.1|	1997578	1997579	TFB1.expon.peak1146	TFB1.expon_r1_peak_1156	TFB1.expon_r2_peak_1242	7.18438	8.63872
gi|15896971|ref|NC_002754.1|	1998146	1998147	TFB1.expon.peak1147	TFB1.expon_r1_peak_1157	TFB1.expon_r2_peak_1243	4.146	4.64586
gi|15896971|ref|NC_002754.1|	1998480	1998481	TFB1.expon.peak1148	TFB1.expon_r1_peak_1158	TFB1.expon_r2_peak_1244	1.98443	2.06547
gi|15896971|ref|NC_002754.1|	1999214	1999215	TFB1.expon.peak1149	TFB1.expon_r1_peak_1159	TFB1.expon_r2_peak_1245	2.07108	2.22556
gi|15896971|ref|NC_002754.1|	2000423	2000424	TFB1.expon.peak1150	TFB1.expon_r1_peak_1160a	TFB1.expon_r2_peak_1246a	4.36178	4.5513
gi|15896971|ref|NC_002754.1|	2000575	2000576	TFB1.expon.peak1151	TFB1.expon_r1_peak_1160b	TFB1.expon_r2_peak_1246b	5.1308	5.81049
gi|15896971|ref|NC_002754.1|	2003545	2003546	TFB1.expon.peak1152	TFB1.expon_r1_peak_1161a	TFB1.expon_r2_peak_1247a	2.70925	2.78214
gi|15896971|ref|NC_002754.1|	2003747	2003748	TFB1.expon.peak1153	TFB1.expon_r1_peak_1161b	TFB1.expon_r2_peak_1247b	8.29934	8.38653
gi|15896971|ref|NC_002754.1|	2003998	2003999	TFB1.expon.peak1154	TFB1.expon_r1_peak_1161c	TFB1.expon_r2_peak_1247c	2.06832	2.32921
gi|15896971|ref|NC_002754.1|	2005113	2005114	TFB1.expon.peak1155	TFB1.expon_r1_peak_1162	TFB1.expon_r2_peak_1248	2.8348	3.00475
gi|15896971|ref|NC_002754.1|	2007298	2007299	TFB1.expon.peak1156	TFB1.expon_r1_peak_1163	TFB1.expon_r2_peak_1249	7.52265	8.46502
gi|15896971|ref|NC_002754.1|	2009014	2009015	TFB1.expon.peak1157	TFB1.expon_r1_peak_1164	TFB1.expon_r2_peak_1250	4.35076	3.86699
gi|15896971|ref|NC_002754.1|	2011827	2011828	TFB1.expon.peak1158	TFB1.expon_r1_peak_1166	TFB1.expon_r2_peak_1253a	4.26038	4.64187
gi|15896971|ref|NC_002754.1|	2013228	2013229	TFB1.expon.peak1159	TFB1.expon_r1_peak_1167	TFB1.expon_r2_peak_1254a	1.69422	1.80648
gi|15896971|ref|NC_002754.1|	2023197	2023198	TFB1.expon.peak1160	TFB1.expon_r1_peak_1170	TFB1.expon_r2_peak_1260	2.5075	2.94166
gi|15896971|ref|NC_002754.1|	2026720	2026721	TFB1.expon.peak1161	TFB1.expon_r1_peak_1171a	TFB1.expon_r2_peak_1261a	1.58045	1.68838
gi|15896971|ref|NC_002754.1|	2029280	2029281	TFB1.expon.peak1162	TFB1.expon_r1_peak_1172	TFB1.expon_r2_peak_1262	3.22122	3.01541
gi|15896971|ref|NC_002754.1|	2030721	2030722	TFB1.expon.peak1163	TFB1.expon_r1_peak_1173	TFB1.expon_r2_peak_1263	2.10615	2.04543
gi|15896971|ref|NC_002754.1|	2033496	2033497	TFB1.expon.peak1164	TFB1.expon_r1_peak_1174	TFB1.expon_r2_peak_1264	4.48896	3.85628
gi|15896971|ref|NC_002754.1|	2034195	2034196	TFB1.expon.peak1165	TFB1.expon_r1_peak_1175	TFB1.expon_r2_peak_1265	2.46195	2.60342
gi|15896971|ref|NC_002754.1|	2035244	2035245	TFB1.expon.peak1166	TFB1.expon_r1_peak_1177	TFB1.expon_r2_peak_1267	3.1163	2.67174
gi|15896971|ref|NC_002754.1|	2035995	2035996	TFB1.expon.peak1167	TFB1.expon_r1_peak_1178	TFB1.expon_r2_peak_1268	4.64661	6.44502
gi|15896971|ref|NC_002754.1|	2036411	2036412	TFB1.expon.peak1168	TFB1.expon_r1_peak_1179	TFB1.expon_r2_peak_1269	3.40875	3.6319
gi|15896971|ref|NC_002754.1|	2036916	2036917	TFB1.expon.peak1169	TFB1.expon_r1_peak_1180a	TFB1.expon_r2_peak_1270a	2.48314	2.47972
gi|15896971|ref|NC_002754.1|	2037130	2037131	TFB1.expon.peak1170	TFB1.expon_r1_peak_1180b	TFB1.expon_r2_peak_1270b	4.266	3.74527
gi|15896971|ref|NC_002754.1|	2038808	2038809	TFB1.expon.peak1171	TFB1.expon_r1_peak_1181	TFB1.expon_r2_peak_1271	3.13773	2.89498
gi|15896971|ref|NC_002754.1|	2039862	2039863	TFB1.expon.peak1172	TFB1.expon_r1_peak_1182	TFB1.expon_r2_peak_1272	2.0108	2.12765
gi|15896971|ref|NC_002754.1|	2040390	2040391	TFB1.expon.peak1173	TFB1.expon_r1_peak_1183	TFB1.expon_r2_peak_1273	3.07625	3.15202
gi|15896971|ref|NC_002754.1|	2040880	2040881	TFB1.expon.peak1174	TFB1.expon_r1_peak_1184	TFB1.expon_r2_peak_1274	2.70365	2.74257
gi|15896971|ref|NC_002754.1|	2041718	2041719	TFB1.expon.peak1175	TFB1.expon_r1_peak_1185	TFB1.expon_r2_peak_1275	3.67678	3.96751
gi|15896971|ref|NC_002754.1|	2042143	2042144	TFB1.expon.peak1176	TFB1.expon_r1_peak_1186	TFB1.expon_r2_peak_1276	3.1424	2.88664
gi|15896971|ref|NC_002754.1|	2044619	2044620	TFB1.expon.peak1177	TFB1.expon_r1_peak_1187	TFB1.expon_r2_peak_1278	3.34207	3.36945
gi|15896971|ref|NC_002754.1|	2045167	2045168	TFB1.expon.peak1178	TFB1.expon_r1_peak_1188a	TFB1.expon_r2_peak_1279a	3.24671	3.64203
